1	-301.1598955941832 -301.169134266436 -301.1783732335943 -301.1876124955534 -301.1598955941832 -301.169134266436 -301.1783732335943 -301.1876124955534 -301.11370666017456 -301.1598955941832 -301.11370666017456 -301.1598955941832 -300.4290249394182 -301.00313461691036 -300.4290249394182 -301.00313461691036
2	-297.8185453544538 -297.8279261626606 -297.8373072144043 -297.8466885095953 -297.8185453544538 -297.8279261626606 -297.8373072144043 -297.8466885095953 -297.77164496960563 -297.8185453544538 -297.77164496960563 -297.8185453544538 -297.08410457385554 -297.583846237634 -297.08410457385554 -297.583846237634
3	-295.8639607588501 -295.8739465723114 -295.8839323917122 -295.89391821704993 -295.8639607588501 -295.8739465723114 -295.8839323917122 -295.89391821704993 -295.81403178072287 -295.8639607588501 -295.81403178072287 -295.8639607588501 -295.114317359932 -295.14140368630297 -295.114317359932 -295.14140368630297
4	-300.69244149724193 -300.7007870987767 -300.7091332792278 -300.7174800384328 -300.69244149724193 -300.7007870987767 -300.7091332792278 -300.7174800384328 -300.6507221790004 -300.69244149724193 -300.6507221790004 -300.69244149724193 -299.9839900822203 -300.9083837511187 -299.9839900822203 -300.9083837511187
5	-302.4929591769205 -302.5025588124149 -302.5121586090502 -302.52175856676405 -302.4929591769205 -302.5025588124149 -302.5121586090502 -302.52175856676405 -302.4449634187373 -302.4929591769205 -302.4449634187373 -302.4929591769205 -301.75302084256964 -302.1216699792237 -301.75302084256964 -302.1216699792237
6	-304.5322170650615 -304.5422138720075 -304.55221068029175 -304.5622074899138 -304.5322170650615 -304.5422138720075 -304.55221068029175 -304.5622074899138 -304.48223305042603 -304.5322170650615 -304.48223305042603 -304.5322170650615 -303.78229732800725 -303.79007324587957 -303.78229732800725 -303.79007324587957
7	-306.89820176625545 -306.9074691445712 -306.9167368075544 -306.92600475510324 -306.89820176625545 -306.9074691445712 -306.9167368075544 -306.92600475510324 -306.8518691482577 -306.89820176625545 -306.8518691482577 -306.89820176625545 -306.1666101238977 -306.72626506825156 -306.1666101238977 -306.72626506825156
8	-299.3936000609838 -299.4036000609582 -299.4136000609326 -299.42360006090706 -299.3936000609838 -299.4036000609582 -299.4136000609326 -299.42360006090706 -299.3436000611117 -299.3936000609838 -299.3436000611117 -299.3936000609838 -298.64360006162906 -298.64360030601586 -298.64360006162906 -298.64360030601586
9	-298.57062135747054 -298.5806205938694 -298.5906198305884 -298.6006190676274 -298.57062135747054 -298.5806205938694 -298.5906198305884 -298.6006190676274 -298.52062518028265 -298.57062135747054 -298.52062518028265 -298.57062135747054 -297.8206405519329 -297.822930807933 -297.8206405519329 -297.822930807933
10	-304.41433181374396 -304.4233547579035 -304.43237807169834 -304.44140175500365 -304.41433181374396 -304.4233547579035 -304.43237807169834 -304.44140175500365 -304.3692226418419 -304.41433181374396 -304.3692226418419 -304.41433181374396 -303.6888787066142 -304.36379050804516 -303.6888787066142 -304.36379050804516
11	-304.9396402053912 -304.94900250904305 -304.9583650630153 -304.96772786721635 -304.9396402053912 -304.94900250904305 -304.9583650630153 -304.96772786721635 -304.8928324451445 -304.9396402053912 -304.8928324451445 -304.9396402053912 -304.20566423809333 -304.71550276864895 -304.20566423809333 -304.71550276864895
12	-299.0455662321016 -299.05431993400464 -299.0630740933373 -299.07182870995575 -299.0455662321016 -299.05431993400464 -299.0630740933373 -299.07182870995575 -299.00180458907306 -299.0455662321016 -299.00180458907306 -299.0455662321016 -298.32696075330153 -299.1153965016265 -298.32696075330153 -299.1153965016265
13	-300.4757180748187 -300.4848762509189 -300.49403475026526 -300.50319357274515 -300.4757180748187 -300.4848762509189 -300.49403475026526 -300.50319357274515 -300.4299320469592 -300.4757180748187 -300.4299320469592 -300.4757180748187 -299.74686905768226 -300.36013574795084 -299.74686905768226 -300.36013574795084
14	-297.7370508198181 -297.7462879214096 -297.7555253184648 -297.7647630108789 -297.7370508198181 -297.7462879214096 -297.7555253184648 -297.7647630108789 -297.6908697474942 -297.7370508198181 -297.6908697474942 -297.7370508198181 -297.00621961346246 -297.58111248280426 -297.00621961346246 -297.58111248280426
15	-302.492156352451 -302.5013436269918 -302.51053121459665 -302.5197191151557 -302.492156352451 -302.5013436269918 -302.51053121459665 -302.5197191151557 -302.4462246795588 -302.492156352451 -302.4462246795588 -302.492156352451 -301.7625765569479 -302.3619146173594 -301.7625765569479 -302.3619146173594
16	-297.3347729789744 -297.3438357173412 -297.3528988118518 -297.36196226238474 -297.3347729789744 -297.3438357173412 -297.3528988118518 -297.36196226238474 -297.2894646335451 -297.3347729789744 -297.2894646335451 -297.3347729789744 -296.60832062206947 -297.2655955701888 -296.60832062206947 -297.2655955701888
17	-305.59180960597075 -305.6008215186966 -305.6098338047742 -305.618846464078 -305.59180960597075 -305.6008215186966 -305.6098338047742 -305.618846464078 -305.54675564701677 -305.59180960597075 -305.54675564701677 -305.59180960597075 -304.8666334952025 -305.5463639582612 -304.8666334952025 -305.5463639582612
18	-299.3293195697827 -299.33889891734805 -299.3484784338621 -299.35805811925997 -299.3293195697827 -299.33889891734805 -299.3484784338621 -299.35805811925997 -299.2814253684593 -299.3293195697827 -299.2814253684593 -299.3293195697827 -298.5898944091543 -298.97197715149383 -298.5898944091543 -298.97197715149383
19	-307.6362563542163 -307.6452404451139 -307.6542249186912 -307.66320977482036 -307.6362563542163 -307.6452404451139 -307.6542249186912 -307.66320977482036 -307.591341644401 -307.6362563542163 -307.591341644401 -307.6362563542163 -306.9117788272981 -307.6035298933395 -306.9117788272981 -307.6035298933395
20	-304.42913729688235 -304.4382919720852 -304.4474469717545 -304.45660229577726 -304.42913729688235 -304.4382919720852 -304.4474469717545 -304.45660229577726 -304.3833687918249 -304.42913729688235 -304.3833687918249 -304.42913729688235 -303.7003850284446 -304.3158540760612 -303.7003850284446 -304.3158540760612
21	-302.326339965064 -302.3355118509677 -302.3446840553292 -302.353856578037 -302.326339965064 -302.3355118509677 -302.3446840553292 -302.353856578037 -302.2804853163135 -302.326339965064 -302.2804853163135 -302.326339965064 -301.5971510277518 -302.2041844313383 -301.5971510277518 -302.2041844313383
22	-298.0138782062269 -298.023415211799 -298.0329524025042 -298.04248977827206 -298.0138782062269 -298.023415211799 -298.0329524025042 -298.04248977827206 -297.9661959578306 -298.0138782062269 -297.9661959578306 -298.0138782062269 -297.275513441713 -297.68414407041405 -297.275513441713 -297.68414407041405
23	-303.3445947621434 -303.35076604829453 -303.3569383252462 -303.363111592901 -303.3445947621434 -303.35076604829453 -303.3569383252462 -303.363111592901 -303.3137531968006 -303.3445947621434 -303.3137531968006 -303.3445947621434 -302.6949659340402 -304.11929600045846 -302.6949659340402 -304.11929600045846
24	-300.23661037740743 -300.23805327976913 -300.2394966999846 -300.24094063820843 -300.23661037740743 -300.23805327976913 -300.2394966999846 -300.24094063820843 -300.22940362800125 -300.23661037740743 -300.22940362800125 -300.23661037740743 -299.70070576739647 -300.5471471891057 -299.70070576739647 -300.5471471891057
25	-303.59864883615523 -303.59878081327537 -303.5989128450211 -303.5990449314148 -303.59864883615523 -303.59878081327537 -303.5989128450211 -303.5990449314148 -303.59798976915897 -303.59864883615523 -303.59798976915897 -303.59864883615523 -303.0953671590039 -303.2543230966215 -303.0953671590039 -303.2543230966215
26	-308.3875996424984 -308.3881486438413 -308.38869786281043 -308.38924729948707 -308.3875996424984 -308.3881486438413 -308.38869786281043 -308.38924729948707 -308.3848578973345 -308.3875996424984 -308.3848578973345 -308.3875996424984 -307.87394510906904 -308.3277239491783 -307.87394510906904 -308.3277239491783
27	-304.1367500410895 -304.13743623328344 -304.13812269353645 -304.1388094219456 -304.1367500410895 -304.13743623328344 -304.13812269353645 -304.1388094219456 -304.1333230976142 -304.1367500410895 -304.1333230976142 -304.1367500410895 -303.6271384365316 -304.32746196424006 -303.6271384365316 -304.32746196424006
28	-301.74265835443373 -301.74265835443373 -301.74265835443373 -301.74265835443373 -301.74265835443373 -301.74265835443373 -301.74265835443373 -301.74265835443373 -301.74265835443373 -301.74265835443373 -301.74265835443373 -301.74265835443373 -301.2426659475397 -301.2432300023722 -301.2426659475397 -301.2432300023722
29	-302.43802146834287 -302.43923948735085 -302.4404579549951 -302.4416768714181 -302.43802146834287 -302.43923948735085 -302.4404579549951 -302.4416768714181 -302.4319380978688 -302.43802146834287 -302.4319380978688 -302.43802146834287 -301.9079845950581 -302.6845655246874 -301.9079845950581 -302.6845655246874
30	-304.50135105329576 -304.50166947262755 -304.50198802126283 -304.50230669925224 -304.50135105329576 -304.50166947262755 -304.50198802126283 -304.50230669925224 -304.4997608944117 -304.50135105329576 -304.4997608944117 -304.50135105329576 -304.0111385152108 -304.65033311378363 -304.0111385152108 -304.65033311378363
31	-306.6855465447815 -306.68554654480397 -306.6855465448264 -306.68554654484893 -306.6855465447815 -306.68554654480397 -306.6855465448264 -306.68554654484893 -306.6855465446693 -306.6855465447815 -306.6855465446693 -306.6855465447815 -306.26732556065565 -307.18577666995367 -306.26732556065565 -307.18577666995367
32	-299.57398929310887 -299.5748759926044 -299.57576303102684 -299.57665040849315 -299.57398929310887 -299.5748759926044 -299.57576303102684 -299.57665040849315 -299.56956087544427 -299.57398929310887 -299.56956087544427 -299.57398929310887 -299.05193161556144 -299.6782508029606 -299.05193161556144 -299.6782508029606
33	-303.02918655090457 -303.03848647525984 -303.04778667259137 -303.05708714280087 -303.02918655090457 -303.03848647525984 -303.04778667259137 -303.05708714280087 -302.9826910272216 -303.02918655090457 -302.9826910272216 -303.02918655090457 -302.29677744786613 -302.83971164978334 -302.29677744786613 -302.83971164978334
34	-294.9225996784402 -294.9302186314635 -294.93783834515375 -294.9454588193438 -294.9225996784402 -294.9302186314635 -294.93783834515375 -294.9454588193438 -294.8845163291761 -294.9225996784402 -294.8845163291761 -294.9225996784402 -294.2323735581778 -295.3463894974434 -294.2323735581778 -295.3463894974434
35	-294.6234774110085 -294.63239024666825 -294.64130348860186 -294.65021713667596 -294.6234774110085 -294.63239024666825 -294.64130348860186 -294.65021713667596 -294.57891933148505 -294.6234774110085 -294.57891933148505 -294.6234774110085 -293.90078894907396 -294.6224925243405 -293.90078894907396 -294.6224925243405
36	-297.4860180346421 -297.49601802708077 -297.5060180195227 -297.51601801196773 -297.4860180346421 -297.49601802708077 -297.5060180195227 -297.51601801196773 -297.43601807249604 -297.4860180346421 -297.43601807249604 -297.4860180346421 -296.73601822470823 -296.73605833677095 -296.73601822470823 -296.73605833677095
37	-304.12727058925765 -304.136385802504 -304.1455013539002 -304.1546172433299 -304.12727058925765 -304.136385802504 -304.1455013539002 -304.1546172433299 -304.0816995993644 -304.12727058925765 -304.0816995993644 -304.12727058925765 -303.39950049885385 -304.03288718199394 -303.39950049885385 -304.03288718199394
38	-300.8150354774201 -300.8240104651657 -300.832985838629 -300.8419615976814 -300.8150354774201 -300.8240104651657 -300.832985838629 -300.8419615976814 -300.7701663289594 -300.8150354774201 -300.7701663289594 -300.8150354774201 -300.0907865187462 -300.7864301679153 -300.0907865187462 -300.7864301679153
39	-303.2599872439971 -303.26940622480686 -303.2788254350691 -303.28824487469893 -303.2599872439971 -303.26940622480686 -303.2788254350691 -303.28824487469893 -303.21289578471465 -303.2599872439971 -303.21289578471465 -303.2599872439971 -302.5245875450994 -303.00306324571335 -302.5245875450994 -303.00306324571335
40	-307.99824178100454 -308.0077824005346 -308.01732320382234 -308.02686419079777 -307.99824178100454 -308.0077824005346 -308.01732320382234 -308.02686419079777 -307.9505414421693 -307.99824178100454 -307.9505414421693 -307.99824178100454 -307.2597862191325 -307.6661697365898 -307.2597862191325 -307.6661697365898
41	-307.1505986596068 -307.16021628698593 -307.1698340685526 -307.1794520042472 -307.1505986596068 -307.16021628698593 -307.1698340685526 -307.1794520042472 -307.10251283761795 -307.1505986596068 -307.10251283761795 -307.1505986596068 -306.4102082611919 -306.7669374657224 -306.4102082611919 -306.7669374657224
42	-303.9201709974124 -303.9295967795284 -303.9390227885747 -303.9484490244672 -303.9201709974124 -303.9295967795284 -303.9390227885747 -303.9484490244672 -303.8730454937365 -303.9201709974124 -303.8730454937365 -303.9201709974124 -303.1846004437675 -303.6592240630221 -303.1846004437675 -303.6592240630221
43	-305.01402110451573 -305.0232660053328 -305.03251119883987 -305.04175668493275 -305.01402110451573 -305.0232660053328 -305.03251119883987 -305.04175668493275 -304.96780099443015 -305.01402110451573 -304.96780099443015 -305.01402110451573 -304.28301006431116 -304.8549022396213 -304.28301006431116 -304.8549022396213
44	-298.83357416573483 -298.8434782920686 -298.8533824582135 -298.86328666415324 -298.83357416573483 -298.8434782920686 -298.8533824582135 -298.86328666415324 -298.78405413180764 -298.83357416573483 -298.78405413180764 -298.83357416573483 -298.0859839940516 -298.21211899742036 -298.0859839940516 -298.21211899742036
45	-306.1750833048408 -306.18445305266414 -306.1938230480822 -306.20319329100454 -306.1750833048408 -306.18445305266414 -306.1938230480822 -306.20319329100454 -306.12823828282535 -306.1750833048408 -306.12823828282535 -306.1750833048408 -305.4412913391548 -305.9585170087924 -305.4412913391548 -305.9585170087924
46	-299.88381132606617 -299.8929108680332 -299.9020107535481 -299.91111098249286 -299.88381132606617 -299.8929108680332 -299.9020107535481 -299.91111098249286 -299.83831877358614 -299.88381132606617 -299.83831877358614 -299.88381132606617 -299.15643477607534 -299.79703283639293 -299.15643477607534 -299.79703283639293
47	-302.61392075368167 -302.6224806241055 -302.6310410114012 -302.63960191541446 -302.61392075368167 -302.6224806241055 -302.6310410114012 -302.63960191541446 -302.57112916004394 -302.61392075368167 -302.57112916004394 -302.61392075368167 -301.90009242832406 -302.75461945030776 -301.90009242832406 -302.75461945030776
48	-300.6434386031077 -300.65259062976736 -300.661742981816 -300.6708956591403 -300.6434386031077 -300.65259062976736 -300.661742981816 -300.6708956591403 -300.5976833546119 -300.6434386031077 -300.5976833546119 -300.6434386031077 -299.9147485181091 -300.5312322856346 -299.9147485181091 -300.5312322856346
49	-300.42639144648865 -300.4353635913936 -300.4443361229635 -300.45330904106953 -300.42639144648865 -300.4353635913936 -300.4443361229635 -300.45330904106953 -300.381536526449 -300.42639144648865 -300.381536526449 -300.42639144648865 -299.70221386736114 -300.39906910051315 -299.70221386736114 -300.39906910051315
50	-304.2265622716796 -304.2354607747605 -304.24435968880954 -304.25325901369246 -304.2265622716796 -304.2354607747605 -304.24435968880954 -304.25325901369246 -304.18207592550345 -304.2265622716796 -304.18207592550345 -304.2265622716796 -303.50423365295825 -304.23182222025764 -303.50423365295825 -304.23182222025764
51	-302.1057258088969 -302.1150710585512 -302.12441656475227 -302.1337623274066 -302.1057258088969 -302.1150710585512 -302.12441656475227 -302.1337623274066 -302.0590034121004 -302.1057258088969 -302.0590034121004 -302.1057258088969 -301.3721789542981 -301.8912705874256 -301.3721789542981 -301.8912705874256
52	-301.5016896820877 -301.51136685296 -301.52104415481523 -301.53072158760216 -301.5016896820877 -301.51136685296 -301.52104415481523 -301.53072158760216 -301.45330579427076 -301.5016896820877 -301.45330579427076 -301.5016896820877 -300.75980313040617 -301.07551735686087 -300.75980313040617 -301.07551735686087
53	-301.39723327076496 -301.40590039497135 -301.4145680035474 -301.42323609634417 -301.39723327076496 -301.40590039497135 -301.4145680035474 -301.42323609634417 -301.35390492049305 -301.39723327076496 -301.35390492049305 -301.39723327076496 -300.6807130220092 -301.4973904195169 -300.6807130220092 -301.4973904195169
54	-307.89241121182204 -307.90134644709286 -307.9102820812664 -307.91921811421116 -307.89241121182204 -307.90134644709286 -307.9102820812664 -307.91921811421116 -307.84774102361786 -307.89241121182204 -307.84774102361786 -307.89241121182204 -307.1692897887213 -307.8869176778385 -307.1692897887213 -307.8869176778385
55	-308.071504775535 -308.08071833934076 -308.08993220695044 -308.0991463782567 -308.071504775535 -308.08071833934076 -308.08993220695044 -308.0991463782567 -308.0254415173248 -308.071504775535 -308.0254415173248 -308.071504775535 -307.34166068133544 -307.9405672406236 -307.34166068133544 -307.9405672406236
56	-300.5669696690239 -300.57587839791165 -300.58478753442006 -300.59369707841563 -300.5669696690239 -300.57587839791165 -300.58478753442006 -300.59369707841563 -300.5224321435739 -300.5669696690239 -300.5224321435739 -300.5669696690239 -299.8443843151971 -300.56777885788296 -299.8443843151971 -300.56777885788296
