1	-299.7727858827391 -299.78162947882697 -299.7904735037076 -299.7993179572428 -299.7727858827391 -299.78162947882697 -299.7904735037076 -299.7993179572428 -299.7285743390308 -299.7727858827391 -299.7285743390308 -299.7727858827391 -299.05183574308 -299.8015540641875 -299.05183574308 -299.8015540641875
2	-303.02160312624557 -303.03086025187895 -303.04011766584443 -303.0493753680392 -303.02160312624557 -303.03086025187895 -303.04011766584443 -303.0493753680392 -302.9753218266648 -303.02160312624557 -302.9753218266648 -303.02160312624557 -302.2902689950423 -302.85511753097074 -302.2902689950423 -302.85511753097074
3	-296.81663557882007 -296.8251333658266 -296.83363168807824 -296.8421305454179 -296.81663557882007 -296.8251333658266 -296.83363168807824 -296.8421305454179 -296.7741546779598 -296.81663557882007 -296.7741546779598 -296.81663557882007 -296.10437221355585 -296.9803546955018 -296.10437221355585 -296.9803546955018
4	-298.83531702615653 -298.8440824986997 -298.85284842496134 -298.86161480479825 -298.83531702615653 -298.8440824986997 -298.85284842496134 -298.86161480479825 -298.79149647423543 -298.83531702615653 -298.79149647423543 -298.83531702615653 -298.11632809077395 -298.89644500997133 -298.11632809077395 -298.89644500997133
5	-301.80151260746004 -301.8112612783664 -301.82101005199877 -301.8307589283163 -301.80151260746004 -301.8112612783664 -301.82101005199877 -301.8307589283163 -301.7527707952524 -301.80151260746004 -301.7527707952524 -301.80151260746004 -301.0578293407413 -301.3205725215232 -301.0578293407413 -301.3205725215232
6	-299.8191501051301 -299.8199716917361 -299.82079359462523 -299.8216158139084 -299.8191501051301 -299.8199716917361 -299.82079359462523 -299.8216158139084 -299.8150469124698 -299.8191501051301 -299.8150469124698 -299.8191501051301 -299.29871290838867 -299.89460307916085 -299.29871290838867 -299.89460307916085
7	-310.6822218180054 -310.6831575917642 -310.6840937212809 -310.6850302066768 -310.6822218180054 -310.6831575917642 -310.6840937212809 -310.6850302066768 -310.67754828133826 -310.6822218180054 -310.67754828133826 -310.6822218180054 -310.15894274126384 -310.8074392447017 -310.15894274126384 -310.8074392447017
8	-300.9074337555173 -300.9086795079381 -300.9099257177607 -300.91117238512925 -300.9074337555173 -300.9086795079381 -300.9099257177607 -300.91117238512925 -300.90121184940233 -300.9074337555173 -300.90121184940233 -300.9074337555173 -300.376438179893 -301.1519998115481 -300.376438179893 -301.1519998115481
9	-295.6125668566646 -295.6145910186626 -295.61661585776375 -295.61864137413687 -295.6125668566646 -295.6145910186626 -295.61661585776375 -295.61864137413687 -295.6024561973063 -295.6125668566646 -295.6024561973063 -295.6125668566646 -295.0621823710284 -296.08240306463495 -295.0621823710284 -296.08240306463495
10	-305.2833370032488 -305.2842481221973 -305.2851595884733 -305.2860714021956 -305.2833370032488 -305.2842481221973 -305.2851595884733 -305.2860714021956 -305.27878661424876 -305.2833370032488 -305.27878661424876 -305.2833370032488 -304.76222602457545 -305.44930237310234 -304.76222602457545 -305.44930237310234
11	-301.3918359306754 -301.39183593391306 -301.3918359371521 -301.39183594039247 -301.3918359306754 -301.39183593391306 -301.3918359371521 -301.39183594039247 -301.3918359145075 -301.3918359306754 -301.3918359145075 -301.3918359306754 -300.8920694714646 -300.9028104358765 -300.8920694714646 -300.9028104358765
12	-309.4115089922734 -309.4118039287379 -309.41209898526057 -309.41239416188864 -309.4115089922734 -309.4118039287379 -309.41209898526057 -309.41239416188864 -309.41003610916545 -309.4115089922734 -309.41003610916545 -309.4115089922734 -308.904175734597 -309.1954127572808 -308.904175734597 -309.1954127572808
13	-300.50324686289736 -300.50399958097864 -300.5047525910062 -300.50550589308386 -300.50324686289736 -300.50399958097864 -300.5047525910062 -300.50550589308386 -300.49948764804515 -300.50324686289736 -300.49948764804515 -300.50324686289736 -299.9998649649687 -300.85532973033315 -299.9998649649687 -300.85532973033315
14	-299.25150193614064 -299.25150193614064 -299.25150193614064 -299.25150193614064 -299.25150193614064 -299.25150193614064 -299.25150193614064 -299.25150193614064 -299.25150193614064 -299.25150193614064 -299.25150193614064 -299.25150193614064 -298.7521626317826 -298.7777006316163 -298.7521626317826 -298.7777006316163
15	-297.11597556631614 -297.1259739415613 -297.1359723174876 -297.14597069409473 -297.11597556631614 -297.1259739415613 -297.1359723174876 -297.14597069409473 -297.06598370031656 -297.11597556631614 -297.06598370031656 -297.11597556631614 -296.36601640737854 -296.37039337127345 -296.36601640737854 -296.37039337127345
16	-304.87985411500796 -304.88935429472417 -304.89885467352724 -304.90835525134213 -304.87985411500796 -304.88935429472417 -304.89885467352724 -304.90835525134213 -304.8323562053623 -304.87985411500796 -304.8323562053623 -304.87985411500796 -304.14241454591416 -304.5735550962731 -304.14241454591416 -304.5735550962731
17	-306.3542631259943 -306.3633980836971 -306.37253337271983 -306.3816689929477 -306.3542631259943 -306.3633980836971 -306.37253337271983 -306.3816689929477 -306.3085933113026 -306.3542631259943 -306.3085933113026 -306.3542631259943 -305.62599726019005 -306.2502090805444 -305.62599726019005 -306.2502090805444
18	-298.63404506626654 -298.6433012829807 -298.6525577883514 -298.66181458227555 -298.63404506626654 -298.6433012829807 -298.6525577883514 -298.66181458227555 -298.5877683161521 -298.63404506626654 -298.5877683161521 -298.63404506626654 -297.9027337637643 -298.4680410496245 -297.9027337637643 -298.4680410496245
19	-304.0010808893394 -304.00992619307505 -304.0187719250529 -304.0276180851348 -304.0010808893394 -304.00992619307505 -304.0187719250529 -304.0276180851348 -303.95686079913 -304.0010808893394 -303.95686079913 -304.0010808893394 -303.28071961416396 -304.0484316515759 -303.28071961416396 -304.0484316515759
20	-303.15457121296225 -303.1636988168681 -303.1728267546416 -303.18195502616715 -303.15457121296225 -303.1636988168681 -303.1728267546416 -303.18195502616715 -303.1089382054944 -303.15457121296225 -303.1089382054944 -303.15457121296225 -302.42648996096335 -303.0541271532216 -302.42648996096335 -303.0541271532216
21	-302.5615331049188 -302.5707447264944 -302.57995665256004 -302.5891688830082 -302.5615331049188 -302.5707447264944 -302.57995665256004 -302.5891688830082 -302.51547956815784 -302.5615331049188 -302.51547956815784 -302.5615331049188 -301.83134183998123 -302.4188311044477 -301.83134183998123 -302.4188311044477
22	-301.7257155054527 -301.7352779608753 -301.74484059172136 -301.7544033979237 -301.7257155054527 -301.7352779608753 -301.74484059172136 -301.7544033979237 -301.6779058620421 -301.7257155054527 -301.6779058620421 -301.7257155054527 -300.98672047407877 -301.3799130996638 -300.98672047407877 -301.3799130996638
23	-303.9237889584907 -303.93282964106993 -303.9418706872869 -303.9509120970184 -303.9237889584907 -303.93282964106993 -303.9418706872869 -303.9509120970184 -303.87859100447577 -303.9237889584907 -303.87859100447577 -303.9237889584907 -303.19794348239355 -303.867522477507 -303.19794348239355 -303.867522477507
24	-302.01537804968643 -302.0240471201546 -302.03271667439367 -302.04138671225485 -302.01537804968643 -302.0240471201546 -302.03271667439367 -302.04138671225485 -301.9720399591216 -302.01537804968643 -301.9720399591216 -302.01537804968643 -301.2988089495011 -302.11478048538095 -301.2988089495011 -302.11478048538095
25	-301.2985854429931 -301.3068804109049 -301.3151759718325 -301.32347212561194 -301.2985854429931 -301.3068804109049 -301.3151759718325 -301.32347212561194 -301.2571195044079 -301.2985854429931 -301.2571195044079 -301.2985854429931 -300.59140445501936 -301.5312714782352 -300.59140445501936 -301.5312714782352
26	-298.32402072232236 -298.3304437815931 -298.3368678042641 -298.34329279022023 -298.32402072232236 -298.3304437815931 -298.3368678042641 -298.34329279022023 -298.2919198809943 -298.32402072232236 -298.2919198809943 -298.32402072232236 -297.66375992826335 -298.9684205279393 -297.66375992826335 -298.9684205279393
27	-305.9741160780045 -305.9832375819308 -305.99235942183464 -306.0014815975999 -305.9741160780045 -305.9832375819308 -305.99235942183464 -306.0014815975999 -305.92851360210216 -305.9741160780045 -305.92851360210216 -305.9741160780045 -305.24618801283833 -305.8766610189379 -305.24618801283833 -305.8766610189379
28	-304.7348589794876 -304.74388766547196 -304.75291671915306 -304.7619461404068 -304.7348589794876 -304.74388766547196 -304.75291671915306 -304.7619461404068 -304.6897210693678 -304.7348589794876 -304.6897210693678 -304.7348589794876 -304.00926477090445 -304.6818777936947 -304.00926477090445 -304.6818777936947
