1	-303.4593013888673 -303.4593013888673 -303.4593013888673 -303.4593013888673 -303.4593013888673 -303.4593013888673 -303.4593013888673 -303.4593013888673 -303.4593013888673 -303.4593013888673 -303.4593013888673 -303.4593013888673 -303.4089900567455 -304.08833845881605 -303.4089900567455 -304.08833845881605
2	-298.5352282477971 -298.5352286113778 -298.53522897511107 -298.5352293389968 -298.5352282477971 -298.5352286113778 -298.53522897511107 -298.5352293389968 -298.53522643217855 -298.5352282477971 -298.53522643217855 -298.5352282477971 -298.47564049090266 -299.23153191212674 -298.47564049090266 -299.23153191212674
3	-307.2902798861405 -307.2902799328632 -307.29027997960554 -307.29028002636744 -307.2902798861405 -307.2902799328632 -307.29027997960554 -307.29028002636744 -307.2902796528207 -307.2902798861405 -307.2902796528207 -307.2902798861405 -307.2486639129398 -307.84987792721984 -307.2486639129398 -307.84987792721984
4	-311.2299064538311 -311.2299335287839 -311.22996061506217 -311.2299877126708 -311.2299064538311 -311.2299335287839 -311.22996061506217 -311.2299877126708 -311.22977124878565 -311.2299064538311 -311.22977124878565 -311.2299064538311 -311.1897776233072 -311.8002817940148 -311.1897776233072 -311.8002817940148
5	-311.7718131934595 -311.77181319345993 -311.7718131934604 -311.7718131934609 -311.7718131934595 -311.77181319345993 -311.7718131934604 -311.7718131934609 -311.7718131934572 -311.7718131934595 -311.7718131934572 -311.7718131934595 -311.7410066167246 -312.23235022237316 -311.7410066167246 -312.23235022237316
6	-305.1702383878831 -305.1702387733206 -305.17023915891974 -305.1702395446806 -305.1702383878831 -305.1702387733206 -305.17023915891974 -305.1702395446806 -305.17023646311833 -305.1702383878831 -305.17023646311833 -305.1702383878831 -305.1268401169934 -305.74552225280956 -305.1268401169934 -305.74552225280956
7	-306.27777701515953 -306.27777938606715 -306.27778175796897 -306.2777841308654 -306.27777701515953 -306.27777938606715 -306.27778175796897 -306.2777841308654 -306.27776517552013 -306.27777701515953 -306.27776517552013 -306.27777701515953 -306.23238022138753 -306.8725154390409 -306.23238022138753 -306.8725154390409
8	-304.9174408714362 -304.9174408714362 -304.9174408714362 -304.9174408714362 -304.9174408714362 -304.9174408714362 -304.9174408714362 -304.9174408714362 -304.9174408714362 -304.9174408714362 -304.9174408714362 -304.9174408714362 -304.8538413206944 -305.6393225308066 -304.8538413206944 -305.6393225308066
9	-304.74128204784716 -304.74128204784716 -304.74128204784716 -304.74128204784716 -304.74128204784716 -304.74128204784716 -304.74128204784716 -304.74128204784716 -304.74128204784716 -304.74128204784716 -304.74128204784716 -304.74128204784716 -304.67811536830516 -305.4603646477061 -304.67811536830516 -305.4603646477061
10	-298.7554828260944 -298.75548282665727 -298.7554828272204 -298.7554828277838 -298.7554828260944 -298.75548282665727 -298.7554828272204 -298.7554828277838 -298.75548282328344 -298.7554828260944 -298.75548282328344 -298.7554828260944 -298.69159426325706 -299.47922884317927 -298.69159426325706 -299.47922884317927
11	-307.1128405933398 -307.1128405933398 -307.1128405933398 -307.1128405933398 -307.1128405933398 -307.1128405933398 -307.1128405933398 -307.1128405933398 -307.1128405933398 -307.1128405933398 -307.1128405933398 -307.1128405933398 -307.06669095644037 -307.709545036855 -307.06669095644037 -307.709545036855
12	-303.7551581753962 -303.75515817546756 -303.7551581755389 -303.75515817561023 -303.7551581753962 -303.75515817546756 -303.7551581755389 -303.75515817561023 -303.75515817504015 -303.7551581753962 -303.75515817504015 -303.7551581753962 -303.71725975906935 -304.28230108030755 -303.71725975906935 -304.28230108030755
13	-302.243638186841 -302.24363818774935 -302.2436381886581 -302.24363818956715 -302.243638186841 -302.24363818774935 -302.2436381886581 -302.24363818956715 -302.24363818230495 -302.243638186841 -302.24363818230495 -302.243638186841 -302.18237689474745 -302.9502354288417 -302.18237689474745 -302.9502354288417
14	-305.4953168845913 -305.4953168845913 -305.4953168845913 -305.4953168845913 -305.4953168845913 -305.4953168845913 -305.4953168845913 -305.4953168845913 -305.4953168845913 -305.4953168845913 -305.4953168845913 -305.4953168845913 -305.4521162244893 -306.06803833485384 -305.4521162244893 -306.06803833485384
15	-302.9392672155329 -302.9392672169786 -302.9392672184249 -302.93926721987174 -302.9392672155329 -302.9392672169786 -302.9392672184249 -302.93926721987174 -302.9392672083136 -302.9392672155329 -302.9392672083136 -302.9392672155329 -302.8911512027118 -303.55146936358756 -302.8911512027118 -303.55146936358756
16	-302.7194725169108 -302.7194725169108 -302.7194725169108 -302.7194725169108 -302.7194725169108 -302.7194725169108 -302.7194725169108 -302.7194725169108 -302.7194725169108 -302.7194725169108 -302.7194725169108 -302.7194725169108 -302.6603358960029 -303.41180263636255 -302.6603358960029 -303.41180263636255
17	-303.77087397336345 -303.7708909445178 -303.77090792277846 -303.77092490814846 -303.77087397336345 -303.7708909445178 -303.77090792277846 -303.77092490814846 -303.77078922408225 -303.77087397336345 -303.77078922408225 -303.77087397336345 -303.72514750714527 -304.38217740829265 -303.72514750714527 -304.38217740829265
18	-309.36168918723064 -309.36168918723064 -309.36168918723064 -309.36168918723064 -309.36168918723064 -309.36168918723064 -309.36168918723064 -309.36168918723064 -309.36168918723064 -309.36168918723064 -309.36168918723064 -309.36168918723064 -309.32452964544484 -309.882210164287 -309.32452964544484 -309.882210164287
19	-308.9100857836071 -308.9100870297449 -308.91008827640536 -308.9100895235886 -308.9100857836071 -308.9100870297449 -308.91008827640536 -308.9100895235886 -308.9100795607495 -308.9100857836071 -308.9100795607495 -308.9100857836071 -308.8651829769735 -309.4991925967479 -308.8651829769735 -309.4991925967479
