1	-307.4216811269375 -307.42168126921774 -307.42168141155776 -307.42168155395746 -307.4216811269375 -307.42168126921774 -307.42168141155776 -307.42168155395746 -307.4216804164302 -307.4216811269375 -307.4216804164302 -307.4216811269375 -307.3878884781882 -307.91151328572136 -307.3878884781882 -307.91151328572136
2	-306.91516336572414 -306.91517616005547 -306.91518895974633 -306.91520176479906 -306.91516336572414 -306.91517616005547 -306.91518895974633 -306.91520176479906 -306.915099474383 -306.91516336572414 -306.915099474383 -306.91516336572414 -306.8641633569408 -307.56451894462185 -306.8641633569408 -307.56451894462185
3	-304.6791606241944 -304.67916064329347 -304.6791606624006 -304.67916068151567 -304.6791606241944 -304.67916064329347 -304.6791606624006 -304.67916068151567 -304.6791605288191 -304.6791606241944 -304.6791605288191 -304.6791606241944 -304.6229919458971 -305.3510297098901 -304.6229919458971 -305.3510297098901
4	-305.8237158777319 -305.82371587789163 -305.8237158780515 -305.8237158782114 -305.8237158777319 -305.82371587789163 -305.8237158780515 -305.8237158782114 -305.82371587693416 -305.8237158777319 -305.82371587693416 -305.8237158777319 -305.764987133673 -306.51326793899597 -305.764987133673 -306.51326793899597
5	-302.609276751228 -302.609276751228 -302.609276751228 -302.609276751228 -302.609276751228 -302.609276751228 -302.609276751228 -302.609276751228 -302.609276751228 -302.609276751228 -302.609276751228 -302.609276751228 -302.58347711567905 -303.0181598222069 -302.58347711567905 -303.0181598222069
6	-307.46911480433863 -307.4691148043391 -307.4691148043394 -307.4691148043399 -307.46911480433863 -307.4691148043391 -307.4691148043394 -307.4691148043399 -307.4691148043365 -307.46911480433863 -307.4691148043365 -307.46911480433863 -307.4258591633196 -308.0422919629459 -307.4258591633196 -308.0422919629459
7	-308.5561548353691 -308.5561601085987 -308.55616538403893 -308.5561706616907 -308.5561548353691 -308.5561601085987 -308.55616538403893 -308.5561706616907 -308.5561285023484 -308.5561548353691 -308.5561285023484 -308.5561548353691 -308.5129291953675 -309.13658449238466 -308.5129291953675 -309.13658449238466
8	-308.1001841106678 -308.10018547064976 -308.10018683120217 -308.1001881923251 -308.1001841106678 -308.10018547064976 -308.10018683120217 -308.1001881923251 -308.10017731930475 -308.1001841106678 -308.10017731930475 -308.1001841106678 -308.0657561097512 -308.5981047346952 -308.0657561097512 -308.5981047346952
9	-299.22182408420986 -299.2218241719497 -299.2218242597264 -299.2218243475399 -299.22182408420986 -299.2218241719497 -299.2218242597264 -299.2218243475399 -299.221823646062 -299.22182408420986 -299.221823646062 -299.22182408420986 -299.1615154066716 -299.9223414406515 -299.1615154066716 -299.9223414406515
10	-306.1579326144151 -306.1579326144151 -306.1579326144151 -306.1579326144151 -306.1579326144151 -306.1579326144151 -306.1579326144151 -306.1579326144151 -306.1579326144151 -306.1579326144151 -306.1579326144151 -306.1579326144151 -306.1100839190813 -306.76804410894016 -306.1100839190813 -306.76804410894016
11	-302.59396202090727 -302.59396326066644 -302.59396450094556 -302.59396574174485 -302.59396202090727 -302.59396326066644 -302.59396450094556 -302.59396574174485 -302.5939558299028 -302.59396202090727 -302.5939558299028 -302.59396202090727 -302.5515335483066 -303.1626465508257 -302.5515335483066 -303.1626465508257
12	-306.6533719032351 -306.65337190323726 -306.6533719032393 -306.6533719032414 -306.6533719032351 -306.65337190323726 -306.6533719032393 -306.6533719032414 -306.65337190322464 -306.6533719032351 -306.65337190322464 -306.6533719032351 -306.61236877453047 -307.20760220303976 -306.61236877453047 -307.20760220303976
13	-301.88222403234346 -301.88222986779357 -301.8822357056899 -301.88224154603336 -301.88222403234346 -301.88222986779357 -301.8822357056899 -301.88224154603336 -301.8821948917501 -301.88222403234346 -301.8821948917501 -301.88222403234346 -301.8282435753023 -302.54689771855783 -301.8282435753023 -302.54689771855783
14	-295.325246030797 -295.32526448395885 -295.3252829448464 -295.32530141346285 -295.325246030797 -295.32526448395885 -295.3252829448464 -295.32530141346285 -295.3251538807607 -295.325246030797 -295.3251538807607 -295.325246030797 -295.2899922212815 -295.8459044040429 -295.2899922212815 -295.8459044040429
15	-302.12009760601615 -302.120097606018 -302.1200976060199 -302.12009760602183 -302.12009760601615 -302.120097606018 -302.1200976060199 -302.12009760602183 -302.1200976060067 -302.12009760601615 -302.1200976060067 -302.12009760601615 -302.0717314664232 -302.7342347340435 -302.0717314664232 -302.7342347340435
16	-301.00808721685235 -301.00808721685235 -301.0080872168524 -301.0080872168524 -301.00808721685235 -301.00808721685235 -301.0080872168524 -301.0080872168524 -301.00808721685235 -301.00808721685235 -301.00808721685235 -301.00808721685235 -300.9549473396357 -301.65815578845877 -300.9549473396357 -301.65815578845877
