1	-297.2729618305747 -297.27329659479125 -297.2736314947189 -297.27396653041086 -297.2729618305747 -297.27329659479125 -297.2736314947189 -297.27396653041086 -297.2712900433012 -297.2729618305747 -297.2712900433012 -297.2729618305747 -296.7796621857525 -297.3929179815391 -296.7796621857525 -297.3929179815391
2	-293.2271013052856 -293.22710130528594 -293.2271013052862 -293.22710130528657 -293.2271013052856 -293.22710130528594 -293.2271013052862 -293.22710130528657 -293.22710130528407 -293.2271013052856 -293.22710130528407 -293.2271013052856 -292.72710133292003 -292.72710521991644 -292.72710133292003 -292.72710521991644
3	-295.4873125400513 -295.48733129979865 -295.4873500673998 -295.4873688428581 -295.4873125400513 -295.48733129979865 -295.4873500673998 -295.4873688428581 -295.4872188590071 -295.4873125400513 -295.4872188590071 -295.4873125400513 -294.9869337436184 -295.0250942507468 -294.9869337436184 -295.0250942507468
4	-299.79541802936694 -299.8049060826592 -299.81439433960844 -299.8238828001379 -299.79541802936694 -299.8049060826592 -299.81439433960844 -299.8238828001379 -299.74798082044344 -299.79541802936694 -299.74798082044344 -299.79541802936694 -299.0582831102691 -299.49668695105083 -299.0582831102691 -299.49668695105083
5	-300.23268509806155 -300.24170771942295 -300.25073071052844 -300.2597540712534 -300.23268509806155 -300.24170771942295 -300.25073071052844 -300.2597540712534 -300.18757754178483 -300.23268509806155 -300.18757754178483 -300.23268509806155 -299.50724015934964 -300.1823007330661 -299.50724015934964 -300.1823007330661
6	-301.1037450797219 -301.1127398412106 -301.1217349818091 -301.13073050139036 -301.1037450797219 -301.1127398412106 -301.1217349818091 -301.13073050139036 -301.05877696337274 -301.1037450797219 -301.05877696337274 -301.1037450797219 -300.37899962531316 -301.06616258336726 -300.37899962531316 -301.06616258336726
7	-304.74474138121144 -304.7536389221014 -304.76253687427413 -304.7714352375952 -304.74474138121144 -304.7536389221014 -304.76253687427413 -304.7714352375952 -304.70025985071004 -304.74474138121144 -304.70025985071004 -304.74474138121144 -304.0224369196886 -304.75041893203286 -304.0224369196886 -304.75041893203286
8	-305.8916356059339 -305.90141337140494 -305.9111912279811 -305.9209691756259 -305.8916356059339 -305.90141337140494 -305.9111912279811 -305.9209691756259 -305.8427481464355 -305.8916356059339 -305.8427481464355 -305.8916356059339 -305.1472212940993 -305.3870138200328 -305.1472212940993 -305.3870138200328
9	-304.01246636412253 -304.02245271952233 -304.032439080635 -304.0424254474583 -304.01246636412253 -304.02245271952233 -304.032439080635 -304.0424254474583 -303.96253467290046 -304.01246636412253 -303.96253467290046 -304.01246636412253 -303.26280934282437 -303.28903826955553 -303.26280934282437 -303.28903826955553
10	-308.11595634798874 -308.1245069869993 -308.1330581456341 -308.1416098237386 -308.11595634798874 -308.1245069869993 -308.1330581456341 -308.1416098237386 -308.07321095271845 -308.11595634798874 -308.07321095271845 -308.11595634798874 -307.40235970667544 -308.2600512530719 -307.40235970667544 -308.2600512530719
11	-290.62476273171967 -290.6340650441711 -290.64336762873756 -290.65267048532087 -290.62476273171967 -290.6340650441711 -290.64336762873756 -290.65267048532087 -290.57825525462624 -290.62476273171967 -290.57825525462624 -290.62476273171967 -289.89230229538714 -290.43452346811785 -289.89230229538714 -290.43452346811785
12	-297.14460209082125 -297.15362031861275 -297.1626389176296 -297.1716578877468 -297.14460209082125 -297.15362031861275 -297.1626389176296 -297.1716578877468 -297.09951652462655 -297.14460209082125 -297.09951652462655 -297.14460209082125 -296.4192674108446 -297.0962430643305 -296.4192674108446 -297.0962430643305
13	-302.4436594749706 -302.4522676670438 -302.46087636146495 -302.46948555808194 -302.4436594749706 -302.4522676670438 -302.46087636146495 -302.46948555808194 -302.400626055144 -302.4436594749706 -302.400626055144 -302.4436594749706 -301.7286183813469 -302.5663441896565 -301.7286183813469 -302.5663441896565
14	-304.72134453048415 -304.73051110936194 -304.73967800855297 -304.74884522794537 -304.72134453048415 -304.73051110936194 -304.73967800855297 -304.74884522794537 -304.6755164447131 -304.72134453048415 -304.6755164447131 -304.72134453048415 -303.992298056758 -304.6023501507075 -303.992298056758 -304.6023501507075
15	-301.724950897746 -301.7349319854867 -301.74491308114176 -301.7548941847076 -301.724950897746 -301.7349319854867 -301.74491308114176 -301.7548941847076 -301.67504557787174 -301.724950897746 -301.67504557787174 -301.724950897746 -300.97542628605464 -301.00974317967217 -300.97542628605464 -301.00974317967217
16	-304.1502537881474 -304.1592914900448 -304.16832955658947 -304.17736798765816 -304.1502537881474 -304.1592914900448 -304.16832955658947 -304.17736798765816 -304.1050707526951 -304.1502537881474 -304.1050707526951 -304.1502537881474 -303.4244301129067 -304.0928481228321 -303.4244301129067 -304.0928481228321
17	-298.86504446069085 -298.87492313603366 -298.8848018616266 -298.89468063744926 -298.86504446069085 -298.87492313603366 -298.8848018616266 -298.89468063744926 -298.8156518384503 -298.86504446069085 -298.8156518384503 -298.86504446069085 -298.1180939687398 -298.2695050552727 -298.1180939687398 -298.2695050552727
18	-302.98752920750707 -302.99501936302755 -303.0025103068112 -303.0100020386934 -302.98752920750707 -302.99501936302755 -303.0025103068112 -303.0100020386934 -302.9500902596159 -302.98752920750707 -302.9500902596159 -302.98752920750707 -302.3005319863323 -303.44166439124405 -302.3005319863323 -303.44166439124405
19	-304.8550639176013 -304.8637106321173 -304.87235783726237 -304.88100553288626 -304.8550639176013 -304.8637106321173 -304.87235783726237 -304.88100553288626 -304.81183770970785 -304.8550639176013 -304.81183770970785 -304.8550639176013 -304.1390559485303 -304.9630937538546 -304.1390559485303 -304.9630937538546
20	-306.01980000000003 -306.01980000000003 -306.01980000000003 -306.01980000000003 -306.01980000000003 -306.01980000000003 -306.01980000000003 -306.01980000000003 -306.01980000000003 -306.01980000000003 -306.01980000000003 -306.01980000000003 -305.51980000000003 -305.51980000000003 -305.51980000000003 -305.51980000000003
21	-297.06031561042454 -297.06107770537625 -297.0618400956113 -297.06260278123443 -297.06031561042454 -297.06107770537625 -297.0618400956113 -297.06260278123443 -297.05650956124214 -297.06031561042454 -297.05650956124214 -297.06031561042454 -296.5437426886887 -297.18107123748456 -296.5437426886887 -297.18107123748456
22	-301.2322934724407 -301.2322940149603 -301.23229455770746 -301.2322951006823 -301.2322934724407 -301.2322940149603 -301.23229455770746 -301.2322951006823 -301.23229076325237 -301.2322934724407 -301.23229076325237 -301.2322934724407 -300.7322799831229 -300.7339541360307 -300.7322799831229 -300.7339541360307
23	-297.1648860113474 -297.1656445299624 -297.16640334258875 -297.167162449331 -297.1648860113474 -297.1656445299624 -297.16640334258875 -297.167162449331 -297.1610978247834 -297.1648860113474 -297.1610978247834 -297.1648860113474 -296.64601829431024 -297.2112643993586 -296.64601829431024 -297.2112643993586
24	-303.13874232400735 -303.139608187336 -303.14047438238435 -303.14134090926734 -303.13874232400735 -303.139608187336 -303.14047438238435 -303.14134090926734 -303.134417979134 -303.13874232400735 -303.134417979134 -303.13874232400735 -302.61766212624445 -303.25264377281434 -302.61766212624445 -303.25264377281434
25	-305.64948805832984 -305.6500406006176 -305.65059336185317 -305.6511463421181 -305.64948805832984 -305.6500406006176 -305.65059336185317 -305.6511463421181 -305.64672862825 -305.64948805832984 -305.64672862825 -305.64948805832984 -305.13656702172307 -305.62222406097027 -305.13656702172307 -305.62222406097027
26	-297.63641139773233 -297.6371775591137 -297.63794401722316 -297.63871077216606 -297.63641139773233 -297.6371775591137 -297.63794401722316 -297.63871077216606 -297.63258503806054 -297.63641139773233 -297.63258503806054 -297.63641139773233 -297.1173534922073 -297.6863776236598 -297.1173534922073 -297.6863776236598
27	-301.1314579060728 -301.1314579060731 -301.13145790607336 -301.1314579060737 -301.1314579060728 -301.1314579060731 -301.13145790607336 -301.1314579060737 -301.1314579060712 -301.1314579060728 -301.1314579060712 -301.1314579060728 -300.63622053639165 -300.7616957762594 -300.63622053639165 -300.7616957762594
